email,jobTitle,numberOfPositions,gender,lastEducation,jurusan,minWorkExperience,ageRange_min,ageRange_max,lokasiKerja,requiredCompetencies,acceptedDisabilityTypes
luqmanaafuw@gmail.com,Security Anggota,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun,20,35,,Sertifikasi Gada Pratama dan Kartu tanda Anggota aktif,
luqmanaafuw@gmail.com,Security Komandan Regu,10,Laki laki,SMA/SMK,,1-2 Tahun,25,45,,Sertifikasi Gada Madya dan KTA Aktif,
luqmanaafuw@gmail.com,Chief Security,10,Laki laki,SMA/SMK,,>5 Tahun,30,55,,Sertifikasi Gada Utama dan KTA Aktif,
luqmanaafuw@gmail.com,Admin Security,5,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun,20,35,,"Administrasi , Microsoft Office ",
luqmanaafuw@gmail.com,Operator Gondola,10,Laki laki,SMA/SMK,,1-2 Tahun,20,35,,Memiliki SIO Aktif & Terdaftar Teman K3,
luqmanaafuw@gmail.com,Operator Rope Access,10,Laki laki,SMA/SMK,,1-2 Tahun,20,35,,Memiliki SIO Aktif & Terdaftar Teman K3,
luqmanaafuw@gmail.com,Room Attendant,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun,19,30,,Background Pendidikan Perhotelan/Pengalaman RA,
luqmanaafuw@gmail.com,social media specialist,2,Perempuan dan Laki-laki,D3,,1-2 Tahun,20,20,,Terbiasa melakukan live chat,
luqmanaafuw@gmail.com,Parking,2,Laki Laki,SMA/SMK,,1-2 Tahun,20,35,,Pengalaman parking,
recruitment.smmf1234@gmail.com,Marketing,10,Perempuan dan Laki-laki,D1,,1-2 Tahun,18,35,,Memiliki pengalaman di bidang yang sama,
recruitment.smmf1234@gmail.com,Surveyor,10,Perempuan dan Laki-laki,D1,,1-2 Tahun,18,35,,Memiliki pengalaman di bidang yang sama,
recruitment.smmf1234@gmail.com,Internal Audit,5,Perempuan dan Laki-laki,S1,,1-2 Tahun,18,35,,Memiliki pengalaman di bidang yang sama,
recruitment.smmf1234@gmail.com,AR Admin,10,Perempuan dan Laki-laki,D1,,1-2 Tahun,18,35,,Memiliki pengalaman di bidang yang sama,
recruitment.smmf1234@gmail.com,Finance & Accounting,10,Perempuan dan Laki-laki,D1,,1-2 Tahun,18,35,,Memiliki pengalaman di bidang yang sama,
recruitment.smmf1234@gmail.com,Credit Analyst,10,Perempuan dan Laki-laki,S1,,1-2 Tahun,18,35,,Memiliki pengalaman di bidang yang sama,
recruitment.parung@gmail.com,CREW STORE (PRAMUNIAGA/KASIR),500,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,28,Parung,"Komunikasi yang baik, percaya diri, jujur, bertanggung jawab, mampu bekerja dibawah tekanan.",Disabilitas Daksa; Disabilitas Rungu; Disabilitas Netra
kerja.didarmi@gmail.com,Dairysta,100,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,35,,"Communcation Skill, Customer oriented, probling Solving",Disabilitas Rungu Ringan; Disabilitas Daksa Ringan
kerja.didarmi@gmail.com,Recruiter,1,Perempuan dan Laki-laki,S1,,1-2 Tahun ,18,35,,"Pengetahuan Proses Recruitmen, Communication Skills, Tanggung Jawab Interviewing Skills, Time Management, Inisiatif,  Mass Hiring Execution, Problem Solving, Teliti Tahan Tekanan, Adaptability, Reporting & Analysi,s Result-Oriented, Integrity & Confidentialit",
kerja.didarmi@gmail.com,Area Manager,2,Perempuan dan Laki-laki,D3,,1-2 Tahun ,18,35,,"Communication skill, Problem solving, Leadership",
kerja.didarmi@gmail.com,Teknisi Staff,1,Laki-laki,D3,,1-2 Tahun ,18,35,,"Planning, Monitoring, Maintanace",
kerja.didarmi@gmail.com,Staff Accounting,1,Perempuan,S1,,1-2 Tahun ,18,33,,"Analisa, Ketelitian dan problem solving ",
kerja.didarmi@gmail.com,Darling,2,Laki-laki,SMA/SMK,,Lulusan Baru,18,,,Communication Skill,
anindyakamilaa@gmail.com,SALES EXECUTIVE,650,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,ADMINISTRATION,100,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,20,30,,,
anindyakamilaa@gmail.com,SPG / SPB,300,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,20,30,,,
anindyakamilaa@gmail.com,FIELD COLLECTION,600,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,TEAM LEADER CONTACT CENTER,40,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,DRIVER OPERASIONAL,40,Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,MARKETING CREDIT,75,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,TELECOLLECTION,400,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,CUSTOMER SERVICE,90,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,MESSENGER,35,Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,TELEMARKETING,25,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,CONTENT CREATOR,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,MERCHANDISER,35,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,CONTACT CENTER,40,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
anindyakamilaa@gmail.com,STAFF WAREHOUSE,30,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,,
yk.swapro@gmail.com,Sales Advisor ,4,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,32,,"Komunikatif, mengetahui tentang otomotif, passion dalam marketing ",
yk.swapro@gmail.com,Sourcing Consultant ,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,35,,"Memahami cek fisik kendaraan mobil, negosiasi, passion dalam marketing",
yk.swapro@gmail.com,Telemarketing ,30,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,35,,"Komunikasi, Target Oriented, Pengalaman Tele terakhir 2023",
yk.swapro@gmail.com,Desk Collection,30,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,19,30,,Komunikatif,
yk.swapro@gmail.com,Credit Marketing Officer ,50,Laki-laki,D3,,1-2 Tahun ,22,30,,"Komunikatif, analisis, negosiasi",
yk.swapro@gmail.com,Collection Officer ,30,Laki-laki,D3,,1-2 Tahun ,22,30,,"Komunikatif, gigih, kuat tekanan ",
yk.swapro@gmail.com,Host Live,10,Perempuan,SMA/SMK,,Lulusan Baru,18,28,,"Wanita rambut terurai, komunikatif, bersedia di tempatkan di Jakarta Barat",
yk.swapro@gmail.com, IT Data Analyst,2,Perempuan dan Laki-laki,S1,,Lulusan Baru,22,30,,"Bisa SQL (Quary), Expert excel, Python, Tablue",
yk.swapro@gmail.com,IT Backend,2,Perempuan dan Laki-laki,S1,,1-2 Tahun ,23,30,,"SQL (Quary), NOSQL, 1th backend golang",
yk.swapro@gmail.com,Web Engineer,2,Perempuan dan Laki-laki,S1,,Lulusan Baru,22,30,,"Bisa SQL (Quary), NOSQL, API, .net, netjs, ado.net, net core",
yk.swapro@gmail.com,Business Analyst,10,Perempuan dan Laki-laki,S1,,Lulusan Baru,22,30,,"expert excel, leadership",
yk.swapro@gmail.com,Design Grafis,2,Perempuan dan Laki-laki,S1,,1-2 Tahun ,22,30,,"Adope photoshop, adope illustrator, software motion, adope primer, pengalaman design POSM, terbiasa membuat ilustrasi animasi",
yk.swapro@gmail.com,Sales SPV,2,Perempuan dan Laki-laki,S1,,1-2 Tahun ,28,40,,"Leadership, pengalaman sales B2B, industrial machine: overhead crane, hoist, and cargo lift, organisation skill, negotiation skill, excelent management, target oriented.",
yk.swapro@gmail.com,Admin,10,Perempuan dan Laki-laki,S1,,Lulusan Baru,22,30,,"Expert excel, power point, terbiasa menganalisa data dan mengelola data",
yk.swapro@gmail.com,Marketing Staff,2,Perempuan dan Laki-laki,S1,,1-2 Tahun ,23,30,,"Terbiasa handle campign end to end, target oriented, kreatif, tekun, komunikatif, teaam work",
yk.swapro@gmail.com,Driver,2,Laki-laki,SMA/SMK,,1-2 Tahun ,19,40,,"Bawa mobil: alphard, mercy, bmw, lexus. Punya sim A, domisili jabodetabek, memiliki kendaraan motor pribadi dan bersedia freelance. Berpengalaman driver direksi.",
yk.swapro@gmail.com,HRD Generalist,2,Perempuan dan Laki-laki,S1,,1-2 Tahun ,28,40,,"Leadership, problem solving, combine benefit, payroll, tegas, recruitment end to end, people development, organitation development",
renykrwn.tije@gmail.com,Pramudi,10,Perempuan dan Laki-laki,SMA/SMK,,3-5 Tahun,25,55,,"- Pengalaman mengendarai Bus atau AKAP;
- Memiliki SIM B1 Umum (Minimal 2 tahun) atau B2 Umum;
- Memiliki sertifikasi BNSP kategori angkutan orang;
- Memiliki jiwa responsif mengenai kendaraan.",
renykrwn.tije@gmail.com,Backend Engineer,2,Perempuan dan Laki-laki,D3,,1-2 Tahun ,22,35,,"- Jurusan Sistem Informasi, Teknik Informatika atau bidang terkait;
- Memiliki pengalaman sebagai Backend Engineer (min. 3 Tahun);
- Menguasai salah satu atau lebih bahasa seperti Python, Java, Golang, Node.js, atau Ruby;
- Berpengalaman dengan framework seperti Express.js (Node.js), Django/Flask (Python), Spring Boot (Java), atau FastAPI;
- Berpengalaman dalam membangun RESTful API dan GraphQL dengan dokumentasi yang baik;
- Berpengalaman dalam menggunakan Docker, Kubernetes, dan Helm untuk pengelolaan aplikasi berbasis microservices.",
renykrwn.tije@gmail.com,Data Analyst,2,Perempuan dan Laki-laki,D3,,3-5 Tahun,22,35,,"- Jurusan Sistem Informasi, Teknik Informatika atau bidang terkait;
- Memiliki pengalaman sebagai Data Analyst (min. 3 Tahun);
- Memahami konsep statistik dasar, regresi, dan teknik analisis data kuantitatif;
- Menguasai SQL untuk query database serta Python/R untuk analisis data lanjutan;
- Berpengalaman dengan database relasional (MySQL, PostgreSQL) dan non-relasional (MongoDB);
- Mampu menggunakan tools seperti Tableau, Power BI, Google Data Studio, atau Looker.",
renykrwn.tije@gmail.com,DevOps Engineer,2,Perempuan dan Laki-laki,D3,,3-5 Tahun,22,35,,"- Jurusan Sistem Informasi, Teknik Informatika atau bidang terkait;
- Memiliki pengalaman sebagai DevOps Engineer (min. 3 Tahun);
- Menguasai platform cloud seperti AWS, Google Cloud, atau Azure;
- Mampu membangun pipeline CI/CD dengan Jenkins, GitLab CI, CircleCI, atau ArgoCD;
- Menguasai bahasa scripting seperti Bash, Python, atau PowerShell untuk mengotomatisasi proses deployment dan monitoring;
- Mampu menggunakan Docker, Kubernetes, dan Helm untuk pengelolaan aplikasi berbasis microservices.",
renykrwn.tije@gmail.com,Product Manager,2,Perempuan dan Laki-laki,D3,,3-5 Tahun,22,35,,"- Jurusan Sistem Informasi, Teknik Informatika atau bidang terkait;
- Memiliki pengalaman sebagai Product Manager (min. 3 Tahun);
- Mampu analisis data pengguna, tren pasar, dan feedback pelanggan;
- Mampu melakukan pengembangan produk berbasis teknologi, agile development, dan dasar-dasar UX/UI;
- Mampu menerjemahkan dan merancang visi product, product road map dan product positioning;
- Mampu mengaplikasikan tools seperti JIRA, Trello, Figma, Google Analytics, SQL (opsional), dan Product Management Frameworks (OKR/KPI).
",
vadsindonesia23@gmail.com,Contact Center,200,Perempuan dan Laki-laki,D3,,1-2 Tahun ,20,30,,Pengalaman dibidang contact center,Disabilitas Daksa
vadsindonesia23@gmail.com,Telemarketing,200,Perempuan dan Laki-laki,D3,,Lulusan Baru,20,35,,Bersedia dengan adanya target penjualan,Disabilitas Daksa
vadsindonesia23@gmail.com,Sales Field,70,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,40,,Memiliki kendaraan sendiri,
vadsindonesia23@gmail.com,Customer Service,50,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,20,28,,,
vadsindonesia23@gmail.com,IT,50,Perempuan dan Laki-laki,D3,Teknik Informatika,3-5 Tahun,23,35,,"Backend, Frontend, fullstack, mobile Developer",
loker.wmgrup@gmail.com ,Sales Engineer ,25,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,35,,"- Pengalaman sales min 1 thn 
- Memiliki kemampuan negosiasi yang baik
- Memiliki Kendaraan dan SIM ",
loker.wmgrup@gmail.com ,Teknisi Industri ,20,Laki-laki,SMA/SMK,,1-2 Tahun ,19,40,,"- Pengalaman sebagai teknisi min 2 thn 
- Memahami Mesin Industri (Electrical, Mechanical, Otomotif)
- Bersedia di tempatkan di Cikande 
- Teliti, Jujur dan bertanggung jawab ",
loker.wmgrup@gmail.com ,Operator Produksi,30,Laki-laki,SMA/SMK,,1-2 Tahun ,19,35,,"- Pengalaman min 2 tahun dibidangnya 
- Teliti, Jujur dan bertanggung jawab
- Bisa mengoperasi mesin produksi 
- Komunikatif dan service excellent ",
loker.wmgrup@gmail.com ,Admin Support ,5,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,30,,"- Bisa mengoperasikan software Odoo
- Dapat bekerja sama dalam Team ",
loker.wmgrup@gmail.com ,Staff Purchasing ,3,Perempuan dan Laki-laki,D3,,1-2 Tahun ,19,30,,"- Berpengalaman Min 1 Tahun 
- Memiliki Kemampuan Bahasa Inggris Pasif (Diutamakan yang Aktif)
- Memiliki Skill Negosiasi yang baik ",
loker.wmgrup@gmail.com ,Marketing ,20,Perempuan dan Laki-laki,D3,,1-2 Tahun ,19,30,,"- Memiliki Skill Product Knowledge 
- Memiliki Kemampuan Strategi Marketing yang Baik ",
loker.wmgrup@gmail.com ,Accounting Staff ,5,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,30,,"- Pengalaman Min 1 Tahun sebagai Accounting Staff
- Menguasai MS Office & Accounting Software 
- Dapat bekerja dibawah tekanan & deadline ",
recruitment.apik@gmail.com,OPERATOR FORKLIFT,20,Laki-laki,SMA/SMK,,1-2 Tahun ,18,22,,"Kemampuan mengendarai transportasi alat angkut , kecekatan ",
recruitment.apik@gmail.com,OPERATOR PRODUKSI,50,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,22,,"Kecepatan berhitung, kemampuan analisa, ",
recruitment.apik@gmail.com,STAFF ADMINISTRASI,5,Perempuan dan Laki-laki,D3,,1-2 Tahun ,21,25,,"Mengoperasikan Ms. Office , Administratif, Pengetahuan dibidang terkait yang sesuai",
recruitment.apik@gmail.com,LEADER PRODUKSI,6,Laki-laki,SMA/SMK,,3-5 Tahun,23,30,,"Pemahaman dandori setting, penanganan produk dan troubleshooting",
recruitment.apik@gmail.com,SUPERVISOR PRODUKSI,5,Laki-laki,D3,,3-5 Tahun,25,35,,Improvement Analys,
recruitment.apik@gmail.com,TEKNISI,10,Laki-laki,SMA/SMK,,1-2 Tahun ,20,28,,"Teknis (Troubleshooting Mesin, Pengetahuan Material Plastik) ,  Teamwork, Komunikatif",
recruitment.apik@gmail.com,TOOL DESIGN,2,Laki-laki,D3,,1-2 Tahun ,22,28,,"Mengetahui gambar atau software design AutoCAD , Mampu mengoperasikan Ms.Office",
hr@seindonesia.co.id,Area Manager,1,Laki-laki,S1,,>5 Tahun,30,40,,"Menyusun rencana dan strategi operasional area.

Mengelola dan mengevaluasi kinerja seluruh unit/cabang di bawah koordinasinya.

Menganalisis data keuangan dan operasional untuk pengambilan keputusan strategis",
hr@seindonesia.co.id,Store Manager,2,Perempuan dan Laki-laki,SMA/SMK,,>5 Tahun,25,35,,"- Mengelola operasional harian toko.
- Memimpin dan mengembangkan tim kerja.
- Mengelola persediaan dan laporan keuangan toko.",
hr@seindonesia.co.id,Supervisor,2,Laki-laki,SMA/SMK,,3-5 Tahun,22,35,,"- Mengawasi operasional harian dan memastikan SOP dijalankan.
- Membina, mengarahkan, dan mengembangkan anggota tim.
- Menangani keluhan pelanggan dan memberikan solusi.",
hr@seindonesia.co.id,Kitchen Crew,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,35,,"- Menyiapkan bahan dan memasak sesuai standar resep dan kebersihan.
- Memelihara kebersihan area dapur sesuai standar hygiene.
- Mengoperasikan peralatan dapur secara aman.",
hr@seindonesia.co.id,Cashier,2,Perempuan,SMA/SMK,,1-2 Tahun ,18,35,,"- Melakukan transaksi pembayaran secara akurat.
- Memberikan pelayanan pelanggan di kasir dengan ramah.
- Mengelola laporan kas harian.",
hr@seindonesia.co.id,Server,3,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,35,,"- Menyambut, melayani, dan memenuhi kebutuhan pelanggan di area makan.
- Menyajikan makanan dan minuman sesuai standar layanan.
- Menangani keluhan pelanggan dengan baik.",
hr@seindonesia.co.id,Receptionist,1,Perempuan,D3,,1-2 Tahun ,22,30,,"Customer Service, Excel",
hr@seindonesia.co.id,Production Admin,1,Perempuan dan Laki-laki,D3,,3-5 Tahun,22,30,,"Excel, Administrasi perkantoran",
hr@seindonesia.co.id,Cost Control Admin,1,Perempuan,D3,,3-5 Tahun,22,30,,"- Menyusun Laporan Keuangan Sederhana
- Mengelola Dokumen Administrasi
- Melakukan Analisis Data Keuangan Dasar",
Datascrip@jobfair.com,Business Executive,14,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,35,,Memiliki keterampilan komunikasi dan negosiasi yang baik,
Datascrip@jobfair.com,Marketing Executive,6,Perempuan dan Laki-laki,S1,,1-2 Tahun ,22,35,,"Memiliki daya analisa yang tajam, teliti, dan memperhatikan akurasi; Menguasai Bahasa Inggris lisan dan tulisan (Bisnis korespondensi)",
Datascrip@jobfair.com,Administrator,1,Perempuan,D3,,1-2 Tahun ,20,30,,"Menguasai aplikasi Ms. Office, khususnya Ms. Excel",
Datascrip@jobfair.com,Host Live Streaming,6,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,Memiliki kemampuan komunikasi yang baik,
Datascrip@jobfair.com,Jr. Helpdesk Support,1,Laki-laki,S1,,1-2 Tahun ,20,25,,"Memiliki pengetahuan tentang sistem operasi windows, office, antivirus dan aplikasi pendukung lainnya; Memiliki pengetahuan dan pengalaman dalam menangani jaringan komputer seperti switch, router, IP, kabel dan Wi-Fi; Memiliki kemampuan analisa dan diagnosa yang baik dalam melakukan troubleshooting",
Datascrip@jobfair.com,Jr. System Analyst,1,Laki-laki,S1,,1-2 Tahun ,26,30,,"Memiliki keahlian dalam pembuatan dokumentasi project seperti flowchart ,UML use case, DFD, mock up system ke dalam online collaboration tools baik aplikasi yang dibuat in-house maupun yang dibuat oleh eksternal; Memiliki keahlian komunikasi dan presentasi yang baik; Memahami flow pembuatan dan design sistem/aplikasi sesuai tahapan SDLC Waterfall, Iteratif, Scrumm (kebutuhan user, analisa, design system, database, testing, evaluasi, dan pemeliharaan)",
Datascrip@jobfair.com,Sales Project,1,Laki-laki,S1,,1-2 Tahun ,25,35,,Memiliki keterampilan komunikasi dan negosiasi yang baik; Memiliki pengalaman minimal 2 tahun sebagai pre-sales/sales B2B di bidang produk IT,
Datascrip@jobfair.com,System Operation Officer,1,Laki-laki,S1,,1-2 Tahun ,26,30,,"Diutamakan memiliki pengalaman menggunakan ERP Microsoft Dynamics NAV atau ERP lainnya; Menguasai pembuatan design menggunakan UML, flowchart, dan pembuatan mock up design sistem/aplikasi; Memiliki pemahaman mengenai struktur database dan menguasai SQL server query analyzer; Menguasai dan memahami flow bisnis proses Sales Cycle, Purchase, Warehouse, Accounting & Finance, e-Commerce",
Datascrip@jobfair.com,Account Receivable Asst. Manager,1,Perempuan dan Laki-laki,S1,,3-5 Tahun,31,35,,"Memiliki pengalaman mengelola piutang perusahaan; Memiliki kemampuan leadership yang baik; Menguasai aplikasi Ms. Office, khususnya Ms. Excel",
Datascrip@jobfair.com,Account Receivable Officer,1,Perempuan dan Laki-laki,S1,,1-2 Tahun ,26,30,,Mempunyai pengalaman mengelola piutang perusahaan; Menguasai aplikasi Ms. Office khusunya Ms. Excel,
Datascrip@jobfair.com,Storekeeper,1,Laki-laki,SMA/SMK,,Lulusan Baru,20,30,,"Jujur, disiplin, dan teliti",
Datascrip@jobfair.com,Checker,1,Laki-laki,SMA/SMK,,Lulusan Baru,20,30,,"Jujur, disiplin, dan teliti",
Datascrip@jobfair.com,Driver,1,Laki-laki,SMA/SMK,,1-2 Tahun ,20,30,,Menguasai wilayah Jabodetabek; Mempunyai SIM A,
talentacquisition155@gmail.com,Cleaning Service,40,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,,,Sehat jasmani dan rohani,Tuna Rungu Wicara
talentacquisition155@gmail.com,Security Guard,50,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,,,"- Sehat jasmani dan rohani
- Memiliki Sertifikat pelatihan Gada Pratama
- Memiliki Kartu Tanda Anggota",
talentacquisition155@gmail.com,Teknisi Gedung,7,Laki-laki,SMA/SMK,Teknik; Lain yang berkaitan,1-2 Tahun ,18,,,"- Pengalaman kerja minimal 1-2 tahun sebagai Technician.
- Pengetahuan tentang peralatan teknis dan mekanik.
- Kemampuan analisis dan pemecahan masalah.
- Sertifikasi teknisi (misalnya: Elektronik, Mekanik, Listrik).",
talentacquisition155@gmail.com,Receptionist,10,Perempuan,SMA/SMK,,1-2 Tahun ,18,,,"- Sehat jasmani dan rohani
- Terbiasa dengan Bahasa Inggris
- Berpenampilan menarik",
talentacquisition155@gmail.com,Gondola,5,Laki-laki,SMA/SMK,,1-2 Tahun ,18,,,"- Sehat jasmani dan rohani
- Memiliki Sertifikat pelatihan Gondola
- Memiliki Surat Ijin Operasional aktif",
talentacquisition155@gmail.com,Pest Control,3,Laki-laki,SMA/SMK,,1-2 Tahun ,18,,,"- Sehat jasmani dan rohani
- Memiliki Sertifikat pelatihan Pest Control dari Dinkes/Aspphami",
talentacquisition155@gmail.com,Administrasi,5,Perempuan dan Laki-laki,D3,,1-2 Tahun ,18,,,"- Pengalaman kerja minimal 1 tahun sebagai Administrasi.
- Mampu mengoperasikan Komputer (Ms. Office).
- Kemampuan analisis dan pemecahan masalah.",
talentacquisition155@gmail.com,IT/Programmer,5,Perempuan dan Laki-laki,D3,Teknik Informatika; Sistem Informasi; Lain yang terkait,1-2 Tahun ,18,,,"- Pengalaman kerja minimal 2-3 tahun sebagai IT Analyst.
- Pengetahuan tentang teknologi informasi (hardware, software, jaringan).
- Kemampuan analisis data dan permasalahan.
- Sertifikasi ITIL, CompTIA, atau yang terkait (dibutuhkan).
- Kemampuan berkomunikasi efektif dan bekerja sama dengan tim.",
reza@ptmkm.co.id,Sr. Staff - Quality Dept. - Stamping / Welding Section,1,Perempuan dan Laki-laki,D3,Teknik Mesin;  Mekatronika; Automasi;  Manufaktur; Teknik Mesin,1-2 Tahun ,21,27,,"- Memahami Proses Manufakturing Stamping / Welding.
- Mampu membaca gambar teknik.
- Kemampuan problem solving yang baik, misalnya dengan teknik 8-D, Six Sigma dan QC Tools.
- Memahami IATF 16949 (menjadi poin plus)
- English dan MS-Office.",
reza@ptmkm.co.id,Sr. Staff - Engineering Dept. - Machining Section,1,Perempuan dan Laki-laki,D3,Teknik Mesin;  Mekatronika; Automasi;  Manufaktur; Teknik Mesin,1-2 Tahun ,21,27,,"- Memahami Proses Machining dengan CNC.
- Mampu membaca gambar teknik.
- Menguasai Autocad 2D / 3D.
- English dan MS-Office.",
reza@ptmkm.co.id,Sr. Staff - Engineering Dept. - MTC. Electrical Section,2,Perempuan dan Laki-laki,D3,Teknik Mesin;  Mekatronika; Automasi;  Manufaktur; Teknik Mesin,1-2 Tahun ,21,27,,"- Memahami proses perawatan dan perbaikan mesin.
- Menguasai setidaknya satu bahasa pemrograman, misalnya MySQL, JAVA, SCADA, PLC, dsb.
- Kemampuan problem solving yang baik.
- English dan MS-Office.",
reza@ptmkm.co.id,Sr. Staff - Engineering Dept. - Power House Section,1,Perempuan dan Laki-laki,D3,Teknik Mesin;  Mekatronika; Automasi;  Manufaktur; Teknik Mesin,1-2 Tahun ,21,27,,"- Memahami operasional Power House di Industri.
- Memiliki problem solving yang baik di bidang kelistrikan dan power house.
- Pengalaman dalam mengelola fasilitas bangunan dan lahan (merupakan nilai plus).
- English dan MS-Office.",
Pharos@jobfair.com,SALES REPRESENTATIVE,8,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,26,,Komunikasi dan keterampilan baik.,
Pharos@jobfair.com,PETUGAS GUDANG/PACKER,8,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,29,,Kerja keras dan komunikasi baik.,
Pharos@jobfair.com,APOTEKER,9,Perempuan,S1,Profesi Apoteker,Lulusan Baru,18,35,,Komunikasi dan keterampilan baik.,
Pharos@jobfair.com,FINANCE & ACCOUNTING STAFF,2,Perempuan,D3,Akutansi; Keuangan,Lulusan Baru,18,26,,Komunikasi dan keterampilan baik.,
Pharos@jobfair.com,FINANCE & ACCOUNTING SUPERVISOR,1,Perempuan,D3,Akutansi; Keuangan,1-2 Tahun ,18,30,,"Komunikasi, keterampilan baik, dan memiliki jiwa pemimpin.",
Pharos@jobfair.com,STORE SPV/MANAGER,5,Perempuan,D3,,Lulusan Baru,18,26,,"Komunikasi, keterampilan baik, dan memiliki jiwa pemimpin.",
Pharos@jobfair.com,OPERATION MANAGER,2,Perempuan dan Laki-laki,S1,,1-2 Tahun ,18,35,,"Komunikasi, keterampilan baik, dan memiliki jiwa pemimpin.",
Pharos@jobfair.com,QUALITY ASSURANCE STAFF,2,Perempuan dan Laki-laki,S1,Farmasi; Kimia; Biologi,Lulusan Baru,18,26,,Komunikasi dan keterampilan baik.,
Pharos@jobfair.com,QUALITY CONTROL STAFF,1,Perempuan dan Laki-laki,S1,Farmasi; Kimia; Biologi,Lulusan Baru,18,26,,Komunikasi dan keterampilan baik.,
Pharos@jobfair.com,ADMIN OPERATIONAL,5,Perempuan,D3,,Lulusan Baru,18,26,,Komunikasi dan keterampilan baik.,
Pharos@jobfair.com,ASISTEN APOTEKER,6,Perempuan,D3,Farmasi,Lulusan Baru,18,26,,Komunikasi dan keterampilan baik.,
Pharos@jobfair.com,AREA SALES MANAGER,4,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,35,,"Komunikasi, keterampilan baik, dan memiliki jiwa pemimpin.",
Pharos@jobfair.com,PROGRAMMER,2,Perempuan dan Laki-laki,D3,Teknik Informatika,Lulusan Baru,18,26,,Komunikasi dan keterampilan baik.,
Pharos@jobfair.com,STAFF FARMASI,2,Perempuan,SMA/SMK,Farmasi,Lulusan Baru,18,26,,Komunikasi dan keterampilan baik.,
sti.recruitment.jkt@gmail.com,Production Chef,1,Laki-laki,D1,,3-5 Tahun,25,35,"Cikupa, Tangerang","- Pengalaman bekerja sebagai CDP (Chef De Partie) di sektor food and beverage/restoran khususnya Japanese Restaurant lebih diutamakan, Dapat bekerja sistem shift dan lembur jika diperlukan, Jujur, disiplin, bertanggung jawab, terbiasa bekerja dibawah tekanan dan bekerja dengan alur yang cepat",
sti.recruitment.jkt@gmail.com,Warehouse Manager,1,Laki-laki,D1,,>5 Tahun,25,35,"Cikupa, Tangerang","- Have experience min 5 years in managing warehouse operations, logistics and inventory management.
- Have experience with ERP system.
- Familiar with food safety regulations and cold chain management.
- Proactive, excellent organizational and communication skill.
- Flexibility in work hours, including weekends and holidays.
",
